app_completion_time,app_dag,app_id,app_name,app_start_time,bw,ds,framework,job_completion_time,job_id,job_stage_ids,job_submission_time,name,numTasks,outputBytes,random,stage_completion_time,stage_id,stage_input_bytes,stage_queue_time,stage_rdds,stage_run_time,stage_shuffle_read_bytes,stage_shuffle_write_bytes,stage_start_time,stage_submission_time,stride,app_runtime,feature,tables,prefetched_blocks,prefetched_bytes,bw_i,sequentials
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,200,0,pwktfgvp,1599339487.0,5,0,0.0,"[54, 45, 53, 51, 50, 46, 52]",2.0,173056790,234656579,1599339485.0,1599339485.0,25,219156,SORT:SORTMERGEJOIN,,0,0,1.0,865283.95
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,1,0,pwktfgvp,1599339411.0,2,2199,0.0,"[49, 8, 11, 10, 47, 48, 9]",12.0,0,1826,1599339399.0,1599339399.0,25,219156,SCAN,nation,0,0,1.0,2199.0
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,200,0,pwktfgvp,1599339606.0,6,0,0.0,"[64, 56, 62, 63, 55, 60, 61]",4.0,898846648,227714228,1599339602.0,1599339602.0,25,219156,SORT:SORTMERGEJOIN:HASHAGGREGATE,,0,0,1.0,4494233.24
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,200,0,pwktfgvp,1599339485.0,3,0,0.0,"[44, 36, 42, 41, 35, 40, 43]",2.0,588430133,173054964,1599339483.0,1599339483.0,25,219156,SORT:SORTMERGEJOIN,,0,0,1.0,2942150.66
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,200,0,pwktfgvp,1599339607.0,7,0,0.0,"[69, 67, 65, 66, 68]",1.0,227714228,619979,1599339606.0,1599339606.0,25,219156,HASHAGGREGATE,,0,0,1.0,1138571.14
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,64,0,pwktfgvp,1599339602.0,4,25032442752,0.0,"[59, 58, 57, 6, 5, 4, 7]",203.0,0,664190069,1599339399.0,1599339399.0,25,219156,SCAN:FILTER,lineitem,1492,6257901568,1.0,391131918.0
1599325208216,"j:0,e:->0
j:0,e:->1
j:0,e:2->5
j:0,e:3->5
j:0,e:->2
j:0,e:5->6
j:0,e:4->6
j:0,e:0->3
j:0,e:1->3
j:0,e:6->7
j:0,e:->4
j:0,e:7->8
",app-20200905125630-0042,framework:spark-name:tpch10-bw:1Gbps-ds:32G-stride:25-random:pwktfgvp,1599324989060,1Gbps,32G,spark,1599339607.0,0,"[0, 1, 5, 2, 6, 3, 7, 4, 8]",1599339399.0,tpch10,1,3499,pwktfgvp,1599339607.0,8,0,0.0,"[71, 70]",0.0,619979,0,1599339607.0,1599339607.0,25,219156,SORT,,0,0,1.0,619979.0
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340268.0,2,"[9, 6, 10, 7, 8]",1599340267.0,tpch22,200,0,pipcwliv,1599340267.0,9,0,0.0,"[59, 55, 54]",0.0,111957,567,1599340267.0,1599340267.0,100,28634,HASHAGGREGATE,,0,0,20.0,559.78
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340268.0,2,"[9, 6, 10, 7, 8]",1599340267.0,tpch22,7,503,pipcwliv,1599340268.0,10,0,0.0,"[61, 60]",1.0,567,0,1599340267.0,1599340267.0,100,28634,SORT,,0,0,20.0,81.0
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340267.0,1,"[5, 2, 3, 4]",1599340256.0,tpch22,200,0,pipcwliv,1599340267.0,5,0,0.0,"[58, 55, 57, 56, 54]",1.0,111957,0,1599340266.0,1599340266.0,100,28634,HASHAGGREGATE:BROADCASTNESTEDJOINLOOP,,0,0,20.0,559.78
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340267.0,1,"[5, 2, 3, 4]",1599340256.0,tpch22,64,0,pipcwliv,1599340259.0,2,781210282,0.0,"[45, 0, 44, 2, 3, 43, 1]",3.0,0,22008053,1599340256.0,1599340256.0,100,28634,SCAN,customer,128,536870912,20.0,12206410.66
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340267.0,1,"[5, 2, 3, 4]",1599340256.0,tpch22,64,0,pipcwliv,1599340261.0,3,5603286644,0.0,"[40, 16, 19, 18, 38, 17, 39]",5.0,0,228516943,1599340256.0,1599340256.0,100,28634,SCAN:HASHAGGREGATE,orders,1280,5368709120,20.0,87551353.81
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340267.0,1,"[5, 2, 3, 4]",1599340256.0,tpch22,200,0,pipcwliv,1599340266.0,4,0,0.0,"[53, 41, 47, 42, 52, 50, 49, 46, 51, 48]",5.0,250524996,111957,1599340261.0,1599340261.0,100,28634,SORT:SORTMERGEJOIN:HASHAGGREGATE:FILTER,,0,0,20.0,1252624.98
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340255.0,0,"[0, 1]",1599340249.0,tpch22,64,0,pipcwliv,1599340255.0,0,781210282,0.0,"[34, 0, 32, 2, 3, 33, 1]",6.0,0,4352,1599340249.0,1599340249.0,100,28634,SCAN:FILTER:HASHAGGREGATE,customer,128,536870912,20.0,12206410.66
1599325868761,"j:0,e:->0
j:0,e:0->1
j:1,e:4->5
j:1,e:->2
j:1,e:->3
j:1,e:2->4
j:1,e:3->4
j:2,e:8->9
j:2,e:->6
j:2,e:9->10
j:2,e:->7
j:2,e:6->8
j:2,e:7->8
",app-20200905131041-0044,framework:spark-name:tpch22-bw:20Gbps-ds:32G-stride:100-random:pipcwliv,1599325840127,20Gbps,32G,spark,1599340255.0,0,"[0, 1]",1599340249.0,tpch22,1,0,pipcwliv,1599340255.0,1,0,0.0,"[37, 35, 36]",0.0,4352,0,1599340255.0,1599340255.0,100,28634,HASHAGGREGATE:FILTER,,0,0,20.0,4352.0
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340535.0,2,"[15, 12, 16, 13, 17, 18, 14]",1599340534.0,tpch11,200,0,pzicgarz,1599340535.0,17,0,0.0,"[74, 69, 68, 70, 67]",1.0,18120446,0,1599340534.0,1599340534.0,80,37202,HASHAGGREGATE,,0,0,10.0,90602.23
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340535.0,2,"[15, 12, 16, 13, 17, 18, 14]",1599340534.0,tpch11,1,0,pzicgarz,1599340535.0,18,0,0.0,"[76, 75]",0.0,0,0,1599340535.0,1599340535.0,80,37202,SORT,,0,0,10.0,0.0
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340534.0,1,"[9, 6, 10, 7, 11, 8]",1599340524.0,tpch11,64,0,pzicgarz,1599340526.0,9,3859246133,0.0,"[61, 60, 26, 24, 25, 27, 59]",2.0,0,512768852,1599340524.0,1599340524.0,80,37202,SCAN,partsupp,736,3087007744,10.0,60300720.83
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340534.0,1,"[9, 6, 10, 7, 11, 8]",1599340524.0,tpch11,200,0,pzicgarz,1599340531.0,10,0,0.0,"[66, 62, 45, 64, 63, 58, 65]",5.0,512849221,18120446,1599340526.0,1599340526.0,80,37202,SORT:SORTMERGEJOIN:HASHAGGREGATE,,0,0,10.0,2564246.1
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340534.0,1,"[9, 6, 10, 7, 11, 8]",1599340524.0,tpch11,200,0,pzicgarz,1599340534.0,11,0,0.0,"[73, 71, 69, 68, 72, 70, 67]",3.0,18120446,0,1599340531.0,1599340531.0,80,37202,HASHAGGREGATE,,0,0,10.0,90602.23
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,1,0,pzicgarz,1599340513.0,0,2199,0.0,"[34, 11, 8, 32, 10, 33, 9]",4.0,0,59,1599340509.0,1599340509.0,80,37202,SCAN:FILTER,nation,0,0,10.0,2199.0
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,64,0,pzicgarz,1599340514.0,1,45309493,0.0,"[39, 31, 37, 28, 30, 38, 29]",5.0,0,1765373,1599340509.0,1599340509.0,80,37202,SCAN,supplier,0,0,10.0,707960.83
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,1,0,pzicgarz,1599340523.0,5,0,0.0,"[57, 56, 55]",0.0,11800,0,1599340523.0,1599340523.0,80,37202,HASHAGGREGATE,,0,0,10.0,11800.0
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,200,0,pzicgarz,1599340516.0,2,0,0.0,"[44, 40, 42, 43, 36, 35, 41]",2.0,102645,80369,1599340514.0,1599340514.0,80,37202,SORT:SORTMERGEJOIN,,0,0,10.0,513.22
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,64,0,pzicgarz,1599340517.0,3,3859246133,0.0,"[49, 48, 26, 47, 24, 25, 27]",8.0,0,404368909,1599340509.0,1599340509.0,80,37202,SCAN,partsupp,736,3087007744,10.0,60300720.83
1599326135876,"j:0,e:->0
j:0,e:->1
j:0,e:4->5
j:0,e:0->2
j:0,e:1->2
j:0,e:->3
j:0,e:2->4
j:0,e:3->4
j:1,e:->9
j:1,e:->6
j:1,e:9->10
j:1,e:8->10
j:1,e:->7
j:1,e:10->11
j:1,e:6->8
j:1,e:7->8
j:2,e:->15
j:2,e:->12
j:2,e:15->16
j:2,e:14->16
j:2,e:->13
j:2,e:16->17
j:2,e:17->18
j:2,e:12->14
j:2,e:13->14
",app-20200905131459-0045,framework:spark-name:tpch11-bw:10Gbps-ds:32G-stride:80-random:pzicgarz,1599326098674,10Gbps,32G,spark,1599340523.0,0,"[0, 1, 5, 2, 3, 4]",1599340509.0,tpch11,200,0,pzicgarz,1599340523.0,4,0,0.0,"[54, 45, 51, 50, 52, 53, 46]",6.0,404449278,11800,1599340517.0,1599340517.0,80,37202,SORT:SORTMERGEJOIN:HASHAGGREGATE,,0,0,10.0,2022246.39
1599326480337,"j:0,e:->0
j:0,e:0->1
",app-20200905132024-0046,framework:spark-name:tpch6-bw:1Gbps-ds:32G-stride:80-random:mwmvnxoy,1599326423443,1Gbps,32G,spark,1599340880.0,0,"[0, 1]",1599340832.0,tpch6,64,0,mwmvnxoy,1599340879.0,0,25032442752,1.0,"[34, 6, 4, 33, 32, 7, 5]",46.0,0,3775,1599340833.0,1599340832.0,80,56894,SCAN:FILTER:HASHAGGREGATE,lineitem,4774,20023607296,1.0,391131918.0
1599326480337,"j:0,e:->0
j:0,e:0->1
",app-20200905132024-0046,framework:spark-name:tpch6-bw:1Gbps-ds:32G-stride:80-random:mwmvnxoy,1599326423443,1Gbps,32G,spark,1599340880.0,0,"[0, 1]",1599340832.0,tpch6,1,56,mwmvnxoy,1599340880.0,1,0,0.0,"[36, 35]",1.0,3775,0,1599340879.0,1599340879.0,80,56894,HASHAGGREGATE,,0,0,1.0,3775.0
1599336009110,"j:0,e:->0
j:0,e:6->15
j:0,e:7->15
j:0,e:->9
j:0,e:->1
j:0,e:15->16
j:0,e:14->16
j:0,e:0->2
j:0,e:1->2
j:0,e:16->17
j:0,e:->3
j:0,e:0->10
j:0,e:8->10
j:0,e:2->4
j:0,e:3->4
j:0,e:9->11
j:0,e:10->11
j:0,e:->12
j:0,e:5->13
j:0,e:11->13
j:0,e:->5
j:0,e:5->6
j:0,e:4->6
j:0,e:->7
j:0,e:12->14
j:0,e:13->14
j:0,e:->8
",app-20200905155937-0096,framework:spark-name:tpch2-bw:20Gbps-ds:20G-stride:30-random:mrlxxxnr,1599335976312,20Gbps,20G,spark,1599350409.0,0,"[0, 15, 9, 1, 16, 2, 17, 3, 10, 4, 11, 12, 13, 5, 6, 7, 14, 8]",1599350388.0,tpch2,1,0,mrlxxxnr,1599350392.0,0,384,0.0,"[39, 37, 12, 13, 38, 15, 14]",4.0,0,59,1599350388.0,1599350388.0,30,32798,SCAN:FILTER,region,0,0,20.0,384.0
1599336009110,"j:0,e:->0
j:0,e:6->15
j:0,e:7->15
j:0,e:->9
j:0,e:->1
j:0,e:15->16
j:0,e:14->16
j:0,e:0->2
j:0,e:1->2
j:0,e:16->17
j:0,e:->3
j:0,e:0->10
j:0,e:8->10
j:0,e:2->4
j:0,e:3->4
j:0,e:9->11
j:0,e:10->11
j:0,e:->12
j:0,e:5->13
j:0,e:11->13
j:0,e:->5
j:0,e:5->6
j:0,e:4->6
j:0,e:->7
j:0,e:12->14
j:0,e:13->14
j:0,e:->8
",app-20200905155937-0096,framework:spark-name:tpch2-bw:20Gbps-ds:20G-stride:30-random:mrlxxxnr,1599335976312,20Gbps,20G,spark,1599350409.0,0,"[0, 15, 9, 1, 16, 2, 17, 3, 10, 4, 11, 12, 13, 5, 6, 7, 14, 8]",1599350388.0,tpch2,200,0,mrlxxxnr,1599350406.0,15,0,0.0,"[111, 109, 108, 80, 107, 81, 110]",3.0,45628976,564404,1599350403.0,1599350403.0,30,32798,SORT:SORTMERGEJOIN,,0,0,20.0,228144.88
1599336009110,"j:0,e:->0
j:0,e:6->15
j:0,e:7->15
j:0,e:->9
j:0,e:->1
j:0,e:15->16
j:0,e:14->16
j:0,e:0->2
j:0,e:1->2
j:0,e:16->17
j:0,e:->3
j:0,e:0->10
j:0,e:8->10
j:0,e:2->4
j:0,e:3->4
j:0,e:9->11
j:0,e:10->11
j:0,e:->12
j:0,e:5->13
j:0,e:11->13
j:0,e:->5
j:0,e:5->6
j:0,e:4->6
j:0,e:->7
j:0,e:12->14
j:0,e:13->14
j:0,e:->8
",app-20200905155937-0096,framework:spark-name:tpch2-bw:20Gbps-ds:20G-stride:30-random:mrlxxxnr,1599335976312,20Gbps,20G,spark,1599350409.0,0,"[0, 15, 9, 1, 16, 2, 17, 3, 10, 4, 11, 12, 13, 5, 6, 7, 14, 8]",1599350388.0,tpch2,40,0,mrlxxxnr,1599350395.0,9,28271512,0.0,"[54, 29, 30, 28, 31, 53, 52]",7.0,0,21198679,1599350388.0,1599350388.0,30,32798,SCAN,supplier,0,0,20.0,706787.8
1599336009110,"j:0,e:->0
j:0,e:6->15
j:0,e:7->15
j:0,e:->9
j:0,e:->1
j:0,e:15->16
j:0,e:14->16
j:0,e:0->2
j:0,e:1->2
j:0,e:16->17
j:0,e:->3
j:0,e:0->10
j:0,e:8->10
j:0,e:2->4
j:0,e:3->4
j:0,e:9->11
j:0,e:10->11
j:0,e:->12
j:0,e:5->13
j:0,e:11->13
j:0,e:->5
j:0,e:5->6
j:0,e:4->6
j:0,e:->7
j:0,e:12->14
j:0,e:13->14
j:0,e:->8
",app-20200905155937-0096,framework:spark-name:tpch2-bw:20Gbps-ds:20G-stride:30-random:mrlxxxnr,1599335976312,20Gbps,20G,spark,1599350409.0,0,"[0, 15, 9, 1, 16, 2, 17, 3, 10, 4, 11, 12, 13, 5, 6, 7, 14, 8]",1599350388.0,tpch2,1,0,mrlxxxnr,1599350393.0,1,2199,0.0,"[85, 11, 9, 83, 84, 10, 8]",5.0,0,476,1599350388.0,1599350388.0,30,32798,SCAN,nation,0,0,20.0,2199.0
1599336009110,"j:0,e:->0
j:0,e:6->15
j:0,e:7->15
j:0,e:->9
j:0,e:->1
j:0,e:15->16
j:0,e:14->16
j:0,e:0->2
j:0,e:1->2
j:0,e:16->17
j:0,e:->3
j:0,e:0->10
j:0,e:8->10
j:0,e:2->4
j:0,e:3->4
j:0,e:9->11
j:0,e:10->11
j:0,e:->12
j:0,e:5->13
j:0,e:11->13
j:0,e:->5
j:0,e:5->6
j:0,e:4->6
j:0,e:->7
j:0,e:12->14
j:0,e:13->14
j:0,e:->8
",app-20200905155937-0096,framework:spark-name:tpch2-bw:20Gbps-ds:20G-stride:30-random:mrlxxxnr,1599335976312,20Gbps,20G,spark,1599350409.0,0,"[0, 15, 9, 1, 16, 2, 17, 3, 10, 4, 11, 12, 13, 5, 6, 7, 14, 8]",1599350388.0,tpch2,200,0,mrlxxxnr,1599350408.0,16,0,0.0,"[118, 114, 113, 76, 117, 116, 115, 75, 112]",2.0,3919663,1239926,1599350406.0,1599350406.0,30,32798,SORT:SORTMERGEJOIN,,0,0,20.0,19598.31
